"","datetime","lat","long","mag"
"7286",2009-05-08 20:27:13,34.43567,-119.18517,4.17
"7287",2009-05-18 03:39:35,33.93117,-118.3385,4.7
"7291",2009-06-10 17:38:43,32.05486,-115.50039,3.09
"7296",2009-06-19 15:30:55,33.38347,-116.38952,3.2
"7297",2009-06-19 21:32:16,32.67491,-115.9005,3.28
"7298",2009-06-20 01:00:30,32.87673,-118.03685,4.11
"7299",2009-06-20 12:38:52,32.24176,-115.61261,3.54
"7302",2009-06-22 11:27:09,35.02597,-119.04894,3.22
"7311",2009-07-20 12:10:20,33.10476,-116.20404,3.63
"7313",2009-07-26 04:54:03,33.64324,-116.70769,3.53
"7315",2009-08-01 12:55:55,34.25807,-117.38644,3.72
"7316",2009-08-07 08:53:30,34.14009,-117.49404,3.27
"7319",2009-08-16 12:22:17,32.28206,-115.38306,3
"7321",2009-08-27 07:08:24,36.01663,-117.39823,3.59
"7322",2009-09-02 23:52:20,35.09237,-116.80454,3.02
"7323",2009-09-04 03:58:56,35.25082,-118.56896,3
"7324",2009-09-04 16:20:25,32.62704,-115.73598,3.07
"7325",2009-09-10 11:22:42,34.565,-120.48033,3.83
"7326",2009-09-13 09:54:26,35.40817,-117.43533,3.37
"7327",2009-09-19 22:55:18,32.41817,-115.279,5.08
"7335",2009-09-24 16:04:04,32.12067,-116.24683,3.03
"7336",2009-10-03 12:27:57,32.03599,-116.15876,3.59
"7339",2009-10-10 06:38:47,32.99075,-115.58062,3.42
"7340",2009-10-12 06:44:20,32.16522,-115.32996,3.09
"7342",2009-10-16 10:03:39,33.98315,-116.95659,3.44
"7344",2009-10-17 04:53:42,34.17033,-119.1465,3.19
"7349",2009-11-02 04:15:27,32.67982,-115.64822,3.01
"7359",2009-11-11 03:24:23,33.24783,-116.03549,3.56
"7360",2009-11-13 10:11:37,34.15795,-117.43343,3.3
"7361",2009-11-15 07:54:22,33.92256,-117.05491,3.29
"7362",2009-11-15 22:45:27,33.18365,-119.28786,4.35
"7364",2009-11-16 13:54:34,33.42002,-116.61752,3.61
"7365",2009-11-16 21:21:30,35.54845,-117.27271,4.6
"7374",2009-11-25 08:54:52,32.43442,-115.09625,3.11
"7382",2009-12-04 21:38:56,32.86191,-117.90233,3.48
"7389",2009-12-26 23:02:07,32.95383,-115.9215,3.9
"7390",2009-12-30 11:44:01,35.97891,-117.38891,3.64
"7409",2009-12-31 00:17:56,34.01944,-117.11119,3.22
"7413",2010-01-04 00:02:50,32.1975,-116.65817,3.81
"7414",2010-01-04 20:07:59,35.71612,-117.48396,3.39
"7417",2010-01-10 16:07:29,35.63541,-121.04337,3.04
"7418",2010-01-11 23:24:00,33.96982,-116.87314,3.12
"7421",2010-01-14 12:10:05,36.03697,-117.82834,3.48
"7431",2010-01-15 13:42:18,32.25442,-115.35293,3.1
"7433",2010-01-16 12:03:25,33.93922,-117.02064,4.28
"7435",2010-01-20 11:51:46,33.00073,-116.3381,3.37
"7437",2010-01-28 10:30:39,32.74873,-115.40852,3.27
"7439",2010-01-31 11:54:58,32.338,-115.10217,3.3
"7440",2010-02-01 14:19:48,32.02333,-117.41367,4.4
"7443",2010-02-06 09:12:27,32.75756,-115.62332,3.11
"7445",2010-02-11 08:33:43,35.90251,-120.47767,3.28
"7446",2010-02-11 09:15:35,32.06317,-115.69683,3.09
"7447",2010-02-13 16:34:13,32.71813,-115.99167,3.38
"7448",2010-02-13 21:39:06,34.01202,-117.18352,4.1
"7451",2010-02-14 21:35:02,32.23825,-116.58036,4.45
"7459",2010-02-24 11:44:59,35.67051,-121.09766,3.08
"7476",2010-03-10 10:05:09,33.25576,-116.67352,3.01
"7480",2010-03-16 11:03:59,33.992,-118.09217,4.44
"7481",2010-03-17 17:01:00,32.29861,-115.29043,3.96
"7484",2010-03-20 09:14:55,32.55214,-115.55209,3.21
"7488",2010-03-21 15:29:59,33.94792,-116.73247,3.03
"7491",2010-03-23 13:41:15,34.58491,-120.67584,3.09
"7494",2010-03-26 22:33:53,33.9485,-120.444,3.44
"8406",2010-05-04 11:38:21,33.84572,-120.26474,3.4
"8430",2010-05-08 13:47:03,33.26667,-116.0418,3.4
"8436",2010-05-08 19:23:06,34.99337,-119.26924,4.27
"8451",2010-05-10 21:28:55,35.53641,-118.37018,3.85
"8473",2010-05-15 03:19:01,34.101,-119.04096,3.9
"8483",2010-05-18 08:10:00,33.81857,-115.55783,3.54
"8498",2010-05-21 01:44:44,33.9455,-120.50983,3.05
"8517",2010-05-26 03:52:43,32.19683,-117.6188,3.74
"8540",2010-06-03 08:44:13,33.50404,-116.44808,3.18
"8567",2010-06-13 03:08:57,33.38946,-116.40003,4.9
"8635",2010-06-17 01:44:04,35.20307,-118.61132,3.37
"8655",2010-06-24 12:14:27,34.13927,-117.44276,3.18
"8657",2010-06-24 15:11:16,32.04417,-117.193,3.48
"8660",2010-06-24 23:01:08,35.68528,-121.02093,3.1
"8664",2010-06-25 22:08:54,35.33426,-118.61736,3
"8684",2010-07-07 23:53:33,33.42583,-116.47433,5.42
"8715",2010-07-25 21:25:41,33.15865,-115.99276,3.8
"8730",2010-08-06 17:39:31,33.98217,-116.43961,4.05
"8733",2010-08-10 09:54:52,34.721,-120.39917,3.65
"8744",2010-08-17 19:28:46,34.39733,-117.50233,3.1
"8746",2010-08-21 13:59:45,33.88779,-116.6912,3.59
"8748",2010-08-24 05:42:16,33.54833,-119.00533,3.97
"8750",2010-08-26 14:34:29,32.84953,-116.02676,3.72
"8752",2010-08-27 10:01:02,33.21807,-115.63292,3.17
"8755",2010-08-28 16:38:54,32.43417,-118.258,3.04
"8767",2010-09-07 17:29:26,35.72154,-116.96447,3.45
"8771",2010-09-12 22:44:53,34.73688,-116.74685,3.12
"8792",2010-10-12 06:58:59,33.01396,-116.44678,3.17
"8793",2010-10-12 22:24:13,35.96088,-117.66116,3.06
"8800",2010-10-19 08:55:39,35.3062,-120.30846,3
"8815",2010-11-05 16:06:37,33.78492,-118.14083,3.71
"8822",2010-11-12 17:27:30,32.7055,-115.53783,3.08
"8825",2010-11-17 09:46:14,33.99518,-117.15321,3.16
"8829",2010-11-21 05:04:48,35.73769,-121.124,3.3
"8834",2010-12-01 19:31:34,34.02761,-117.21783,3.22
"8850",2010-12-15 15:27:47,33.01577,-115.53708,3.27
"8856",2010-12-16 07:15:07,34.0459,-118.964,3.15
"8864",2010-12-21 11:01:49,32.9321,-116.24804,3.36
"8871",2010-12-28 08:36:50,34.50841,-118.69426,3.6
"8879",2011-01-03 11:38:12,33.83194,-116.97114,3.3
"8880",2011-01-10 11:26:04,33.23259,-116.74827,3.11
"8881",2011-01-11 10:09:31,33.95222,-120.5841,3.48
"8890",2011-02-01 00:10:38,33.56611,-118.35302,3.04
"8896",2011-02-12 17:30:43,33.71996,-116.8231,3.62
"8906",2011-02-19 22:57:13,34.30789,-118.71097,3.19
"8908",2011-02-24 20:05:47,36.03879,-118.34456,3.48
"8918",2011-03-22 06:26:43,34.00397,-118.80307,3.28
"8933",2011-04-15 11:47:25,33.46202,-116.42712,3.19
"8942",2011-04-23 20:49:29,33.02484,-116.28933,3.59
"8946",2011-05-12 14:48:24,32.097,-114.94783,3.16
"8952",2011-05-21 01:09:21,33.48633,-119.1445,3.69
"8956",2011-05-27 23:17:24,34.22368,-117.04835,3.8
"8958",2011-06-03 05:45:23,33.64515,-116.71895,3.11
"8960",2011-06-06 07:09:10,33.91719,-118.28686,3.4
"8965",2011-06-11 08:17:48,33.63315,-119.03466,3.53
"8967",2011-06-14 08:25:40,33.70331,-116.72663,3.6
"8969",2011-06-18 00:58:22,34.49789,-119.08523,3.31
"8971",2011-06-22 02:00:27,32.07414,-116.70772,3.1
"8972",2011-06-25 18:36:10,35.92519,-117.73831,3.27
"8977",2011-07-04 23:35:42,33.08958,-117.98021,3.66
"8978",2011-07-07 17:22:25,35.38927,-117.83338,3.36
"8980",2011-07-11 01:58:53,32.8054,-116.13645,4.11
"8985",2011-07-15 12:04:00,33.76792,-116.92058,3.1
"8987",2011-07-17 05:18:30,34.60015,-120.87631,3.39
"8991",2011-07-23 07:36:40,33.87829,-118.28429,3.16
"8993",2011-07-26 17:42:13,33.48112,-116.47422,3.09
"8995",2011-08-07 09:16:21,34.95883,-119.101,3.02
"8996",2011-08-07 19:25:24,33.63478,-118.51271,3.18
"8997",2011-08-09 23:30:39,32.07758,-116.36219,4.11
"9005",2011-09-14 14:44:51,33.96183,-117.06696,4.14
"9006",2011-09-15 09:56:41,33.64431,-117.86124,3.47
"9008",2011-09-25 18:23:35,34.48237,-118.45329,3.32
"9010",2011-09-27 20:17:40,34.30938,-116.97411,3.1
"9011",2011-10-05 07:36:19,33.48163,-116.44037,3.19
"9012",2011-10-08 18:55:22,35.49742,-118.39807,3.12
"9013",2011-10-11 10:12:02,34.72422,-116.02717,3.44
"9017",2011-10-17 17:33:11,33.00524,-116.3853,3.06
"9026",2011-11-08 18:27:32,32.9298,-116.33708,3
"9029",2011-11-14 04:59:18,33.97627,-117.22546,3.04
"9033",2011-11-19 20:32:21,33.2543,-116.2461,3.85
"9036",2011-11-22 14:39:43,33.47366,-116.56307,3.08
"9041",2011-12-20 08:32:23,34.01141,-117.59306,3.53
"9046",2012-01-03 14:18:55,33.201,-119.52517,4.14
"9048",2012-01-06 06:50:10,36.00089,-117.90656,3.25
"9049",2012-01-06 16:58:39,33.73093,-116.05271,3.47
"9055",2012-02-01 19:05:06,32.92075,-115.53336,3.4
"9056",2012-02-08 00:30:47,33.40958,-118.26696,3.32
"9057",2012-02-11 09:46:47,33.21264,-115.55274,3
"9063",2012-02-28 20:15:32,33.90352,-119.40642,3.46
"9069",2012-03-15 06:30:34,33.235,-116.10309,3.4
"9074",2012-03-27 20:30:33,34.15589,-117.44961,3.42
"9077",2012-03-30 06:09:27,33.31608,-116.87122,3.26
"9078",2012-03-31 02:15:09,34.01233,-118.82033,3.02
"9079",2012-04-01 08:26:12,33.39069,-116.83768,3
"9080",2012-04-03 15:15:37,33.85874,-116.15759,3.52
"9086",2012-04-12 18:53:01,33.46578,-116.45407,3.52
"9087",2012-04-17 00:12:03,35.46433,-119.35035,3.43
"9089",2012-04-22 16:18:33,33.33151,-116.39626,3.49
"9090",2012-04-23 17:37:02,33.517,-117.7225,3.93
"9105",2012-05-21 06:19:58,33.48114,-116.48306,3.38
"9106",2012-05-21 10:47:07,34.95293,-118.57615,3.61
"9108",2012-05-24 05:45:27,34.94659,-116.72188,3.17
"9110",2012-05-30 05:14:00,33.70286,-119.02802,3.98
"9111",2012-05-31 06:42:55,33.19433,-118.80983,3.51
"9121",2012-06-19 04:01:38,33.08405,-116.04445,3.25
"9130",2012-07-04 09:04:43,33.38818,-116.30517,3.36
"9133",2012-07-07 22:06:12,33.86789,-119.30076,3.27
"9134",2012-07-08 10:50:02,33.97067,-116.128,3.27
"9143",2012-07-19 13:23:06,34.21474,-117.55493,3.12
"9146",2012-07-25 10:18:41,33.96882,-118.40835,3.74
"9147",2012-08-03 18:05:31,32.78258,-115.44665,3.33
"9151",2012-08-11 15:33:03,33.83963,-118.59267,3.43
"9154",2012-08-19 03:43:46,33.1695,-115.9806,3.4
"9155",2012-08-21 02:40:14,34.25694,-117.07306,3.03
"9157",2012-08-24 09:12:03,34.85544,-120.89701,3.3
"9204",2012-08-27 15:33:48,36.01123,-118.39374,3.31
"9211",2012-08-29 01:34:35,35.85019,-117.77906,3.27
"9216",2012-09-03 10:26:55,34.0684,-118.41627,3.2
"9226",2012-10-08 00:39:08,33.02465,-116.30415,4.16
"9228",2012-10-09 13:00:02,33.7165,-117.34933,3.35
"9234",2012-11-06 02:39:15,33.89763,-118.55443,3.25
"9236",2012-11-26 15:33:50,33.01469,-116.22508,3.57
"9237",2012-11-27 00:58:32,34.37047,-117.17925,3.41
"9238",2012-11-27 08:03:54,34.54873,-120.14179,3.03
"9239",2012-11-30 03:19:47,33.7286,-118.81807,3.17
"9240",2012-11-30 10:40:03,36.09481,-117.84184,3.69
"9243",2012-12-04 02:36:16,33.89399,-119.34841,3.03
"9244",2012-12-14 23:34:39,33.88853,-115.9897,3.49
"9247",2012-12-24 16:04:57,32.41211,-115.26282,3.64
"9251",2013-01-17 02:10:02,34.01534,-117.12559,3.05
"9253",2013-01-21 01:25:30,34.78683,-119.48183,3.28
"9254",2013-01-23 22:28:37,32.93017,-117.47033,3.12
"9255",2013-01-30 04:21:22,32.17086,-115.99702,3.02
"9257",2013-02-12 19:27:48,34.76291,-118.61632,3
"9261",2013-02-21 20:57:40,33.2371,-116.0585,3.63
"9262",2013-02-23 04:40:15,32.11483,-117.62767,3.96
"9265",2013-03-01 21:55:27,35.82468,-116.80826,4.14
"9275",2013-04-15 13:21:39,35.49297,-118.389,3.11
"9280",2013-04-25 18:59:44,33.65767,-116.73641,3.08
"9284",2013-05-03 05:57:53,33.9981,-118.75597,3.23
"9287",2013-05-07 09:06:09,34.47825,-119.30647,3.63
"9288",2013-05-15 16:20:05,33.98348,-116.76779,3.12
"9297",2013-05-26 01:58:30,35.16252,-116.8158,3.29
"9298",2013-05-29 14:38:03,34.41673,-119.91568,4.8
"9301",2013-06-03 12:43:34,33.23349,-115.61466,3.05
"9308",2013-06-19 19:11:50,34.01165,-117.17252,3.09
"9310",2013-06-24 22:09:33,33.74928,-115.94697,3.03
"9312",2013-06-28 17:45:47,33.63522,-116.69111,3.41
"9313",2013-06-29 20:25:38,33.25054,-115.99789,3.29
"9315",2013-07-22 01:59:48,33.94744,-116.73771,3.19
"9317",2013-07-26 14:00:47,32.96675,-115.87163,3.05
"9318",2013-07-27 08:41:54,32.14567,-115.05783,3.08
"9320",2013-08-10 14:09:18,32.88833,-116.23958,3.92
"9324",2013-08-16 03:53:36,33.18772,-115.96886,3.21
"9328",2013-08-22 13:29:23,33.43967,-117.08283,3.59
"9334",2013-09-04 04:04:54,33.30387,-116.41614,3.22
"9335",2013-09-10 22:49:58,35.77096,-117.60044,3.16
"9336",2013-09-14 10:25:36,32.435,-115.23717,4.08
"9338",2013-09-19 11:43:55,34.09076,-117.78981,3.68
"9340",2013-09-20 06:10:43,33.35199,-116.38749,3.8
"9342",2013-09-22 13:10:10,33.46957,-116.59786,3.43
"9347",2013-10-02 05:28:08,32.14365,-117.63751,3
"9349",2013-10-04 08:55:23,33.81259,-117.6774,3
"9352",2013-10-09 08:18:03,32.36133,-115.30517,3.03
"9353",2013-10-10 01:34:23,35.66079,-118.46488,3.4
"9354",2013-10-14 12:38:24,33.20263,-115.6699,3.61
"9368",2013-12-26 00:18:19,32.42785,-116.25284,4.09
"9370",2013-12-30 18:32:35,33.39246,-116.33258,3.3
"9374",2014-01-03 19:48:54,33.98832,-118.44663,3.01
"9375",2014-01-15 09:35:18,34.14722,-117.44525,4.43
"9376",2014-01-16 07:40:06,33.84113,-117.68729,3.63
"9379",2014-01-27 23:35:33,35.31138,-118.49224,3.39
"9380",2014-02-01 01:25:17,34.24528,-119.55825,3.13
"9381",2014-02-03 06:59:17,34.06718,-117.55714,3.07
"9383",2014-02-04 05:31:19,35.01168,-119.12594,3.59
"9385",2014-02-07 21:51:51,32.18477,-115.78339,3.65
"9391",2014-03-05 09:17:01,33.93378,-116.34871,3.07
"9393",2014-03-08 04:16:31,33.97128,-118.42752,3.13
"9394",2014-03-15 15:12:19,34.60122,-118.63621,3.92
"9397",2014-03-26 23:50:27,36.01802,-117.53809,3.15
"9399",2014-03-29 03:03:39,33.91907,-117.9358,3.57
"9408",2014-04-03 17:08:02,34.058,-118.94498,3.06
"9410",2014-04-11 23:53:15,33.20754,-116.04508,3.17
"9412",2014-04-19 12:15:13,35.46636,-118.52503,4.24
"9414",2014-04-25 19:26:08,33.99513,-115.6671,3.3
"9415",2014-05-06 10:48:19,35.45201,-118.34554,3.51
"9416",2014-05-08 06:39:25,33.96924,-118.19358,3.32
"9417",2014-05-09 04:49:33,33.92915,-116.72812,3.09
"9418",2014-05-19 20:08:51,34.25272,-116.82503,3.84
"9419",2014-05-23 14:14:10,32.37683,-115.22033,3.22
"9420",2014-05-27 19:30:51,34.99083,-116.86127,3.03
"9423",2014-06-05 13:19:40,35.33708,-118.55842,3.12
"9424",2014-06-11 09:38:05,34.99707,-116.92234,3.99
"9425",2014-06-13 13:35:19,34.31126,-117.49842,3.47
"9427",2014-06-17 23:57:46,35.00733,-119.35617,3.3
"9428",2014-06-25 00:58:29,35.84166,-119.82596,3
"9434",2014-06-27 15:17:23,35.38912,-118.48429,3.78
"9435",2014-06-28 06:06:15,35.13922,-118.1646,3.03
"9437",2014-07-05 16:59:34,34.27297,-117.04017,4.58
"9441",2014-07-09 21:48:04,33.25473,-115.97783,3.19
"9443",2014-07-15 06:07:14,33.60156,-115.9241,3.02
"9444",2014-07-17 14:24:34,33.43419,-116.42241,3.37
"9447",2014-07-20 19:43:22,35.50968,-116.2442,3.24
"9449",2014-07-21 02:55:13,32.46981,-117.6967,3.18
"9454",2014-08-07 21:45:53,33.48628,-116.46448,3.25
"9456",2014-08-09 16:46:29,35.16953,-118.66498,3.17
"9457",2014-08-12 20:58:50,35.98728,-116.07381,3.16
"9459",2014-08-15 17:03:36,33.96189,-118.69835,3.36
"9464",2014-08-25 02:50:40,33.72835,-118.28895,3.25
"9465",2014-09-03 02:38:35,33.8076,-116.95669,3.64
"9467",2014-09-07 12:13:56,32.1835,-117.6745,4.02
"9468",2014-09-08 04:18:56,34.51143,-118.78923,3.64
"9469",2014-09-09 16:08:31,33.78637,-116.11888,3.34
"9472",2014-09-15 00:56:56,35.9148,-118.01072,3.18
"9473",2014-09-18 22:59:23,36.05408,-119.64959,3
"9474",2014-09-20 00:33:21,36.04903,-117.85272,3.1
"9478",2014-10-02 05:12:33,33.19667,-118.3475,3.25
"9479",2014-10-05 10:11:26,35.89558,-115.26147,3.6
"9481",2014-10-06 11:35:21,35.67312,-117.52385,3.68
"9482",2014-10-11 21:02:44,34.03745,-116.65251,3.16
"9484",2014-10-17 13:03:48,35.02183,-116.5095,3.09
"9488",2014-11-01 21:21:43,32.94594,-115.53921,3.35
"9490",2014-11-10 08:40:13,32.85415,-118.63606,3.44
"9492",2014-12-04 16:53:21,33.96799,-116.63376,3.56
"9496",2014-12-15 10:09:33,33.44413,-118.15106,3.08
"9501",2014-12-30 23:26:17,33.59267,-118.29283,3.88
"9505",2015-01-18 13:23:43,33.34549,-116.3275,3.68
"9506",2015-01-25 18:10:17,32.98542,-116.40974,3.2
"9507",2015-01-27 08:16:38,34.75217,-118.452,3.45
"9508",2015-01-28 11:36:02,32.79573,-115.45128,3.19
"9510",2015-02-07 14:05:58,33.30783,-116.27841,3.28
"9512",2015-02-26 01:18:37,33.94056,-116.03186,3.67
"9513",2015-02-27 00:43:45,32.21764,-117.70491,3.36
"9515",2015-03-24 04:46:19,35.26379,-118.57574,3.56
"9516",2015-03-26 18:09:36,33.27033,-117.89183,3.05
"9519",2015-04-02 18:50:14,32.38907,-115.20609,3.49
"9523",2015-04-13 04:17:41,33.99921,-118.36197,3.32
"9525",2015-04-19 04:35:45,34.01966,-116.43501,3.15
"9526",2015-04-27 08:48:07,35.71735,-121.06053,3.05
"9527",2015-04-30 14:01:16,33.87281,-118.27133,3.41
"9529",2015-05-06 07:39:47,33.82435,-116.96931,3.72
"9530",2015-05-06 16:11:01,33.81622,-117.64424,3.07
"9531",2015-05-10 15:42:59,35.00483,-119.07605,3.82
"9538",2015-05-22 08:41:09,35.70517,-121.16204,3.2
"9540",2015-05-27 07:47:38,33.97722,-119.89939,3
"9544",2015-05-31 13:02:56,33.32441,-116.27737,3.59
"9545",2015-06-02 01:31:11,35.86133,-117.68522,3.51
"9549",2015-06-07 04:54:23,33.92568,-118.30035,3.2
"9550",2015-06-09 21:58:41,33.7816,-115.70722,3.83
"9551",2015-06-14 18:34:52,35.72437,-117.59557,3.63
"9554",2015-07-07 18:46:28,34.1525,-120.53017,3.63
"9556",2015-07-25 12:54:55,34.0964,-117.45028,3.81
"9558",2015-08-17 07:39:10,32.22617,-117.74433,3.75
"9559",2015-09-16 03:27:58,32.9268,-115.53891,3.28
"9561",2015-10-07 13:28:51,32.3617,-115.25222,3.37
"9562",2015-10-14 13:55:29,34.19928,-116.90284,3.47
"9563",2015-10-16 05:29:51,33.27983,-116.76855,3.19
"9565",2015-10-25 11:05:01,34.06596,-118.75963,3.39
"9567",2015-10-29 00:05:46,32.9497,-115.73113,3.08
"9568",2015-10-29 15:45:32,35.83181,-120.59675,3.29
"9571",2015-11-18 04:41:48,34.17572,-117.43961,3.39
"9572",2015-11-27 01:21:28,33.79389,-116.10292,3.01
"9573",2015-12-02 23:27:36,33.03776,-116.42117,3.29
"9574",2015-12-07 14:06:09,34.07251,-116.67536,3.32
"9576",2015-12-11 04:21:35,32.35883,-115.41567,3.05
"9579",2015-12-19 01:45:47,33.84529,-117.03723,3.05
"9582",2015-12-20 23:22:32,33.64457,-117.91836,3.36
"9583",2015-12-26 08:04:31,35.20501,-117.27535,3.74
"9586",2015-12-30 01:48:57,34.19054,-117.41425,4.4
"9589",2016-01-06 14:42:07,33.96464,-116.88383,4.39
"9590",2016-01-09 11:43:10,33.67134,-116.76364,3.3
"9591",2016-01-14 04:23:08,35.40457,-117.80571,3.61
"9597",2016-02-04 07:20:58,35.45225,-119.9815,3.51
"9599",2016-02-13 02:19:28,35.73283,-119.67283,3.11
"9600",2016-02-14 09:01:09,33.89811,-117.11177,3.43
"9605",2016-02-24 00:02:23,35.54027,-119.37618,4.87
"9607",2016-03-12 07:27:32,34.52109,-119.08181,3.31
"9609",2016-03-18 04:58:05,35.33302,-118.55318,3.11
"9612",2016-03-28 10:39:59,33.69175,-118.0599,3.19
"9614",2016-04-06 11:44:20,34.0896,-119.2886,3.54
"9615",2016-04-06 11:58:41,34.68059,-117.4789,3.21
"9616",2016-04-08 01:45:06,33.23767,-118.04783,3.16
"9622",2016-05-24 02:28:26,34.17835,-117.64199,3.45
"9624",2016-06-02 09:23:52,34.71953,-116.04215,3.31
"9626",2016-06-02 23:06:15,34.18106,-117.29076,3.14
"9627",2016-06-10 08:04:38,33.43767,-116.43017,5.19
"9635",2016-06-14 21:23:23,32.96087,-115.56805,3.48
"9641",2016-07-07 12:55:25,32.90904,-115.53368,3.76
"9642",2016-07-11 15:16:08,35.60857,-116.30965,3
"9643",2016-07-12 22:32:07,35.15888,-119.34276,3.02
"9644",2016-07-17 09:16:41,34.57403,-120.0427,3.15
"9645",2016-07-30 17:22:28,33.20602,-116.6607,3.19
"9646",2016-07-31 16:21:05,32.9567,-115.76264,4.03
"9648",2016-08-05 15:45:52,34.5435,-119.96067,3.05
"9649",2016-08-06 14:39:18,33.17833,-116.41368,3.39
"9650",2016-08-15 21:02:16,33.98493,-116.71642,3.32
"9652",2016-08-20 23:44:37,35.9912,-117.92126,3.08
"9654",2016-08-30 14:25:10,34.41593,-116.55878,3.43
"9655",2016-08-31 07:04:14,33.26895,-116.10395,3.13
"9656",2016-09-02 15:42:14,34.08463,-116.71656,3.12
"9659",2016-09-25 01:41:22,35.89933,-117.6771,3.37
"9683",2016-10-08 03:25:27,34.69519,-120.26684,3.4
"9684",2016-10-08 22:43:49,34.01335,-117.24948,3.74
"9686",2016-10-24 01:12:32,33.25748,-116.40381,3.31
"9694",2016-11-23 07:58:35,34.34187,-119.49477,3.3
"9695",2016-11-26 08:20:00,32.75483,-115.42181,3.35
"9698",2016-12-14 11:58:55,35.56376,-120.79686,4
"9699",2016-12-16 01:25:14,32.83475,-116.12964,3.5
"9700",2016-12-20 20:11:04,33.22864,-116.08866,3.15
"9702",2016-12-24 14:15:33,34.39024,-119.75902,3.12
"9703",2016-12-27 10:58:18,33.97906,-118.90148,3.29
"9704",2016-12-28 17:57:46,34.15219,-116.70969,3.92
"9713",2017-01-04 06:48:42,33.0748,-116.06163,3.03
"9717",2017-01-23 04:22:52,33.04179,-118.89553,3.57
"9719",2017-02-10 10:10:32,34.1354,-117.04464,3.44
"9721",2017-02-23 04:49:43,34.40341,-120.14957,3.28
"9722",2017-03-01 20:18:39,33.13735,-115.86815,3.61
"9724",2017-03-14 05:06:54,34.04627,-117.23499,3.61
"9725",2017-03-14 17:14:05,33.2414,-116.04544,3.61
"9731",2017-03-29 16:34:23,32.0309,-116.90872,3.23
"9732",2017-04-01 06:40:44,32.51029,-116.96888,3.45
"9735",2017-04-14 10:38:27,33.04974,-116.432,3.18
"9738",2017-04-23 01:47:45,33.3812,-116.28286,3.01
"9739",2017-04-23 17:55:55,34.42664,-119.64525,3.44
"9741",2017-04-24 17:41:24,35.5719,-118.32775,3.13
"9743",2017-05-02 05:28:41,34.02183,-118.519,3.06
"9744",2017-05-03 15:44:55,33.49675,-116.7881,3.37
"9745",2017-05-06 20:32:31,34.31715,-119.72714,3.22
"9747",2017-05-17 04:42:25,34.42947,-119.99538,4.06
"9749",2017-05-25 14:19:52,34.04218,-118.97784,3.34
"9750",2017-05-29 19:00:56,33.59002,-116.63117,3.15
"9751",2017-05-30 04:14:45,34.84736,-118.97294,3.45
"9752",2017-06-01 15:19:14,32.97693,-115.898,3.2
"9753",2017-06-02 08:08:35,33.87758,-119.36099,3
"9754",2017-06-04 00:06:56,35.39738,-117.71293,3.64
"9755",2017-06-07 07:12:33,33.885,-116.80225,3.23
"9757",2017-06-08 04:30:23,34.43235,-120.67595,3.03
"9761",2017-06-18 15:14:12,33.68695,-116.74905,3.18
"9762",2017-06-25 13:53:24,34.00248,-116.88825,3.53
"9765",2017-07-10 17:43:03,34.41333,-117.6821,3.03
"9766",2017-07-16 13:27:49,34.96726,-117.42392,3.43
"9771",2017-07-28 00:48:48,35.6307,-118.15013,3.47
"9772",2017-08-09 20:40:50,34.23411,-116.87911,3.49
"9773",2017-08-10 17:14:42,32.81528,-115.46367,3.23
"9774",2017-08-14 11:11:02,34.28386,-117.057,3.21
"9775",2017-08-17 14:10:55,33.99808,-116.79708,3.14
"9776",2017-08-22 08:12:34,33.96349,-116.66903,3.2
"9777",2017-08-22 19:51:59,35.90366,-116.93271,4.07
"9778",2017-08-27 19:46:55,34.51943,-118.6479,3.43
"9782",2017-09-16 04:39:26,33.98051,-116.92047,3.03
"9784",2017-09-19 06:20:44,34.08679,-118.48195,3.61
"9787",2017-09-21 23:10:47,32.36822,-115.40898,3
"9790",2017-10-17 12:05:42,33.14566,-116.62918,3.07
"9793",2017-10-24 07:00:51,33.17533,-118.7175,3.9
"9794",2017-10-26 20:38:51,34.47556,-120.60453,4.33
"9795",2017-10-26 23:18:28,33.479,-118.18717,3.71
"9796",2017-11-03 00:18:20,32.23865,-115.06843,3.16
"9799",2017-11-10 09:25:11,33.92904,-118.32293,3.12
"9800",2017-11-15 22:56:54,32.10846,-116.60328,3.06
"9801",2017-11-29 20:41:32,34.82849,-118.89883,3.11
"9806",2017-12-08 08:44:21,34.09133,-118.674,3.13
"9808",2017-12-09 20:45:24,33.51131,-116.78885,3.48
"9811",2018-01-01 01:35:34,34.0352,-117.59912,3.09
"9813",2018-01-13 06:26:58,33.12388,-116.07029,3.59
"9814",2018-01-14 19:56:11,34.81776,-116.07254,3.71
"9817",2018-02-11 09:02:30,33.66481,-117.33958,3.52
"9818",2018-02-15 01:47:35,34.05091,-117.13527,3.34
"9819",2018-02-26 18:44:39,33.48896,-116.49631,3.66
"9820",2018-03-07 18:05:00,35.48217,-120.02549,3.69
"9821",2018-03-10 22:20:40,32.33917,-115.36083,3.09
"9822",2018-03-11 12:45:22,33.18252,-116.02067,3.56
"9827",2018-04-05 19:29:16,33.85367,-119.7045,5.29
"9828",2018-04-09 07:31:59,34.25468,-117.45379,3.23
"9829",2018-04-10 13:23:06,34.14413,-117.42738,3.01
"9831",2018-04-13 15:24:46,35.39247,-118.54596,3.69
